utc_timestamp,cet_cest_timestamp,interpolated_values,DE_load_entsoe_power_statistics,DE_load_entsoe_transparency,DE_price_day_ahead,DE_solar_capacity,DE_solar_generation_actual,DE_solar_profile,DE_wind_capacity,DE_wind_generation_actual,DE_wind_profile,DE_wind_offshore_capacity,DE_wind_offshore_generation_actual,DE_wind_offshore_profile,DE_wind_onshore_capacity,DE_wind_onshore_generation_actual,DE_wind_onshore_profile
2015-02-01T20:00:00Z,2015-02-01T21:00:00+0100,"ES_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | PT_wind_onshore_generation_actual | RO_solar_generation_actual | SI_solar_generation_actual | SI_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual",56881,51031,28.36,37749,0,0,38505,7380,0.1917,1100,,,37405,,
2015-02-01T21:00:00Z,2015-02-01T22:00:00+0100,"BE_wind_offshore_generation_actual | CH_solar_generation_actual | CH_wind_onshore_generation_actual | DK_solar_generation_actual | DK_wind_onshore_generation_actual | FI_wind_onshore_generation_actual | FR_wind_onshore_generation_actual | GR_solar_generation_actual | LV_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | PT_wind_onshore_generation_actual | SI_solar_generation_actual | SI_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual",57073,51665,28.18,37749,0,0,38505,7684,0.1996,1100,,,37405,,
2015-02-01T22:00:00Z,2015-02-01T23:00:00+0100,"BE_wind_offshore_generation_actual | CH_solar_generation_actual | CH_wind_onshore_generation_actual | CZ_solar_generation_actual | CZ_wind_onshore_generation_actual | ES_wind_onshore_generation_actual | PT_solar_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",54425,49470,26.92,37749,0,0,38505,7591,0.1971,1100,,,37405,,
2015-02-01T23:00:00Z,2015-02-02T00:00:00+0100,"BE_wind_onshore_generation_actual | DK_solar_generation_actual | EE_solar_generation_actual | GR_solar_generation_actual | GR_wind_onshore_generation_actual | LT_wind_onshore_generation_actual | LV_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | PT_wind_onshore_generation_actual | RO_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | SI_wind_onshore_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual",51990,46854,27.23,37749,0,0,38520,7352,0.1908,1104,,,37416,,
2015-02-02T00:00:00Z,2015-02-02T01:00:00+0100,"BE_wind_offshore_generation_actual | CZ_wind_onshore_generation_actual | DK_solar_generation_actual | GR_solar_generation_actual | GR_wind_onshore_generation_actual | LV_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",50257,45200,26.38,37749,0,0,38520,7332,0.1903,1104,,,37416,,
2015-02-02T01:00:00Z,2015-02-02T02:00:00+0100,"BE_wind_onshore_generation_actual | BG_wind_onshore_generation_actual | CH_wind_onshore_generation_actual | CZ_solar_generation_actual | EE_solar_generation_actual | FI_wind_onshore_generation_actual | SI_solar_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | GB_solar_generation_actual",49572,44113,26.19,37749,0,0,38520,7050,0.183,1104,,,37416,,
2015-02-02T02:00:00Z,2015-02-02T03:00:00+0100,"BE_wind_onshore_generation_actual | CH_solar_generation_actual | CZ_solar_generation_actual | DK_wind_offshore_generation_actual | EE_solar_generation_actual | EE_wind_onshore_generation_actual | FR_wind_onshore_generation_actual | GR_wind_onshore_generation_actual | LT_wind_onshore_generation_actual | LV_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | RO_wind_onshore_generation_actual | SI_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",49850,44358,26.21,37749,0,0,38520,7472,0.194,1104,,,37416,,
2015-02-02T03:00:00Z,2015-02-02T04:00:00+0100,"ES_solar_generation_actual | GR_solar_generation_actual | LT_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | PT_solar_generation_actual | PT_wind_onshore_generation_actual | RO_solar_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",51589,46170,26.24,37749,0,0,38520,8120,0.2108,1104,,,37416,,
2015-02-02T04:00:00Z,2015-02-02T05:00:00+0100,"BE_solar_generation_actual | BG_wind_onshore_generation_actual | CZ_solar_generation_actual | EE_solar_generation_actual | EE_wind_onshore_generation_actual | RO_wind_onshore_generation_actual | SI_solar_generation_actual | SK_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual",55472,49814,27.47,37749,0,0,38520,8367,0.2172,1104,,,37416,,
2015-02-02T05:00:00Z,2015-02-02T06:00:00+0100,"BE_solar_generation_actual | BE_wind_onshore_generation_actual | CZ_solar_generation_actual | CZ_wind_onshore_generation_actual | DK_wind_offshore_generation_actual | EE_solar_generation_actual | GR_solar_generation_actual | PL_wind_onshore_generation_actual | PT_solar_generation_actual | RO_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | SI_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | DE_wind_offshore_generation_actual",63847,58252,37.85,37749,0,0,38520,8554,0.2221,1104,,,37416,,
2015-02-02T06:00:00Z,2015-02-02T07:00:00+0100,"LT_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | PT_solar_generation_actual | PT_wind_onshore_generation_actual | RO_solar_generation_actual | SE_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",71117,65731,53.35,37749,2,0,38520,9231,0.2397,1104,,,37416,,
2015-02-02T07:00:00Z,2015-02-02T08:00:00+0100,"BE_solar_generation_actual | BE_wind_offshore_generation_actual | CZ_wind_onshore_generation_actual | ES_solar_generation_actual | ES_wind_onshore_generation_actual | FR_wind_onshore_generation_actual | LT_solar_generation_actual | PT_wind_onshore_generation_actual | RO_solar_generation_actual | SI_wind_onshore_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual",73357,67766,53.13,37749,280,0.0074,38520,9271,0.2407,1104,,,37416,,
2015-02-02T08:00:00Z,2015-02-02T09:00:00+0100,"BE_solar_generation_actual | DK_wind_offshore_generation_actual | EE_solar_generation_actual | ES_wind_onshore_generation_actual | FI_wind_onshore_generation_actual | FR_solar_generation_actual | GR_solar_generation_actual | NO_wind_onshore_generation_actual | PT_solar_generation_actual | SE_wind_onshore_generation_actual | SI_solar_generation_actual | SI_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_offshore_generation_actual",74130,68504,54.92,37749,1346,0.0356,38520,9087,0.2359,1104,,,37416,,
2015-02-02T09:00:00Z,2015-02-02T10:00:00+0100,"CH_wind_onshore_generation_actual | DK_wind_offshore_generation_actual | EE_wind_onshore_generation_actual | FR_solar_generation_actual | LT_solar_generation_actual | LT_wind_onshore_generation_actual | PT_wind_onshore_generation_actual | RO_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",75206,69497,51.35,37749,2594,0.0687,38520,9024,0.2342,1104,,,37416,,
2015-02-02T10:00:00Z,2015-02-02T11:00:00+0100,"CH_wind_onshore_generation_actual | CZ_wind_onshore_generation_actual | DK_solar_generation_actual | LT_solar_generation_actual | PL_wind_onshore_generation_actual | PT_solar_generation_actual | PT_wind_onshore_generation_actual | SI_solar_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual",76474,70816,50.96,37749,3379,0.0895,38520,9118,0.2367,1104,,,37416,,
2015-02-02T11:00:00Z,2015-02-02T12:00:00+0100,"BE_wind_offshore_generation_actual | DK_solar_generation_actual | DK_wind_offshore_generation_actual | EE_solar_generation_actual | FI_wind_onshore_generation_actual | GR_solar_generation_actual | LT_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | RO_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",75848,70683,45,37749,3908,0.1035,38520,9780,0.2539,1104,,,37416,,
2015-02-02T12:00:00Z,2015-02-02T13:00:00+0100,"BE_solar_generation_actual | BG_solar_generation_actual | CZ_solar_generation_actual | CZ_wind_onshore_generation_actual | DK_wind_offshore_generation_actual | EE_solar_generation_actual | EE_wind_onshore_generation_actual | FI_wind_onshore_generation_actual | FR_solar_generation_actual | GR_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | RO_wind_onshore_generation_actual | SI_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",75182,69998,44.04,37749,3794,0.1005,38520,9651,0.2506,1104,,,37416,,
2015-02-02T13:00:00Z,2015-02-02T14:00:00+0100,"CH_wind_onshore_generation_actual | CZ_solar_generation_actual | DK_solar_generation_actual | FR_solar_generation_actual | FR_wind_onshore_generation_actual | LT_solar_generation_actual | PT_solar_generation_actual | PT_wind_onshore_generation_actual | SI_solar_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual",74210,68914,44.98,37749,2841,0.0752,38520,9185,0.2384,1104,,,37416,,
2015-02-02T14:00:00Z,2015-02-02T15:00:00+0100,"BE_solar_generation_actual | BG_solar_generation_actual | CZ_wind_onshore_generation_actual | DK_solar_generation_actual | DK_wind_offshore_generation_actual | DK_wind_onshore_generation_actual | EE_solar_generation_actual | FR_wind_onshore_generation_actual | GR_solar_generation_actual | PT_wind_onshore_generation_actual | RO_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual",73205,67616,45.74,37749,1624,0.043,38520,8408,0.2182,1104,,,37416,,
2015-02-02T15:00:00Z,2015-02-02T16:00:00+0100,"BE_solar_generation_actual | CH_solar_generation_actual | CH_wind_onshore_generation_actual | DK_wind_offshore_generation_actual | DK_wind_onshore_generation_actual | EE_solar_generation_actual | EE_wind_onshore_generation_actual | ES_solar_generation_actual | ES_wind_onshore_generation_actual | FR_solar_generation_actual | LT_solar_generation_actual | PT_solar_generation_actual | SE_wind_onshore_generation_actual | SI_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",72352,66367,47.99,37749,479,0.0127,38520,7722,0.2005,1104,,,37416,,
2015-02-02T16:00:00Z,2015-02-02T17:00:00+0100,"BG_solar_generation_actual | CZ_solar_generation_actual | FR_solar_generation_actual | FR_wind_onshore_generation_actual | LV_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | PT_wind_onshore_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual",75106,68792,58.95,37749,21,0.0005,38520,7641,0.1984,1104,,,37416,,
2015-02-02T17:00:00Z,2015-02-02T18:00:00+0100,"BE_solar_generation_actual | DK_solar_generation_actual | DK_wind_offshore_generation_actual | DK_wind_onshore_generation_actual | ES_solar_generation_actual | FR_wind_onshore_generation_actual | LV_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",76481,69818,54.92,37749,0,0,38520,7420,0.1926,1104,,,37416,,
2015-02-02T18:00:00Z,2015-02-02T19:00:00+0100,"BG_wind_onshore_generation_actual | DK_wind_offshore_generation_actual | DK_wind_onshore_generation_actual | EE_wind_onshore_generation_actual | ES_solar_generation_actual | FI_wind_onshore_generation_actual | LT_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | RO_solar_generation_actual | SE_wind_onshore_generation_actual | SI_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | NL_wind_offshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual",74749,68383,51.45,37749,0,0,38520,7717,0.2004,1104,,,37416,,
2015-02-02T19:00:00Z,2015-02-02T20:00:00+0100,"BE_solar_generation_actual | CH_solar_generation_actual | EE_wind_onshore_generation_actual | GR_wind_onshore_generation_actual | LT_solar_generation_actual | NO_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual",70595,64286,45,37749,0,0,38520,7839,0.2035,1104,,,37416,,
2015-02-02T20:00:00Z,2015-02-02T21:00:00+0100,"BE_solar_generation_actual | DK_solar_generation_actual | DK_wind_offshore_generation_actual | DK_wind_onshore_generation_actual | ES_solar_generation_actual | ES_wind_onshore_generation_actual | GR_solar_generation_actual | SI_wind_onshore_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | AT_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",67403,61114,43.05,37749,0,0,38520,7771,0.2017,1104,,,37416,,
2015-02-02T21:00:00Z,2015-02-02T22:00:00+0100,"FR_solar_generation_actual | GR_solar_generation_actual | LT_solar_generation_actual | LT_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | SI_solar_generation_actual | SI_wind_onshore_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | AT_solar_generation_actual | DE_solar_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual",64800,59004,40,37749,0,0,38520,7672,0.1992,1104,,,37416,,
2015-02-02T22:00:00Z,2015-02-02T23:00:00+0100,"BE_solar_generation_actual | CH_solar_generation_actual | CH_wind_onshore_generation_actual | EE_solar_generation_actual | EE_wind_onshore_generation_actual | ES_solar_generation_actual | ES_wind_onshore_generation_actual | FR_wind_onshore_generation_actual | GR_wind_onshore_generation_actual | LT_solar_generation_actual | NO_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | SI_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual",60388,54828,34.68,37749,0,0,38520,7175,0.1863,1104,,,37416,,
2015-02-02T23:00:00Z,2015-02-03T00:00:00+0100,"CZ_solar_generation_actual | ES_wind_onshore_generation_actual | FR_solar_generation_actual | GR_solar_generation_actual | LT_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | PT_solar_generation_actual | PT_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual",57490,51637,29.46,37750,0,0,38549,6798,0.1763,1123,,,37426,,
2015-02-03T00:00:00Z,2015-02-03T01:00:00+0100,"BE_solar_generation_actual | FR_solar_generation_actual | GR_solar_generation_actual | LT_solar_generation_actual | PT_solar_generation_actual | RO_solar_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual",55478,49346,28.84,37750,0,0,38549,6469,0.1678,1123,,,37426,,
2015-02-03T01:00:00Z,2015-02-03T02:00:00+0100,"BE_wind_onshore_generation_actual | CH_wind_onshore_generation_actual | DK_solar_generation_actual | EE_solar_generation_actual | FI_wind_onshore_generation_actual | LT_solar_generation_actual | LV_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | SI_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",54697,48665,28.05,37750,0,0,38549,6379,0.1655,1123,,,37426,,
2015-02-03T02:00:00Z,2015-02-03T03:00:00+0100,"BE_wind_onshore_generation_actual | CH_solar_generation_actual | CZ_wind_onshore_generation_actual | DK_wind_onshore_generation_actual | EE_solar_generation_actual | EE_wind_onshore_generation_actual | FI_wind_onshore_generation_actual | FR_wind_onshore_generation_actual | GR_solar_generation_actual | NO_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | SI_wind_onshore_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | AT_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",54911,48979,28.08,37750,0,0,38549,6454,0.1674,1123,,,37426,,
2015-02-03T03:00:00Z,2015-02-03T04:00:00+0100,"FR_solar_generation_actual | GR_solar_generation_actual | LT_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | SI_solar_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual",55967,50291,28.21,37750,0,0,38549,6294,0.1633,1123,,,37426,,
2015-02-03T04:00:00Z,2015-02-03T05:00:00+0100,"LT_solar_generation_actual | PT_solar_generation_actual | PT_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | SI_solar_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual",58753,52625,30.08,37750,0,0,38549,5868,0.1522,1123,,,37426,,
2015-02-03T05:00:00Z,2015-02-03T06:00:00+0100,"BE_wind_onshore_generation_actual | CH_solar_generation_actual | CZ_solar_generation_actual | EE_solar_generation_actual | EE_wind_onshore_generation_actual | FI_wind_onshore_generation_actual | GR_wind_onshore_generation_actual | LV_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | RO_wind_onshore_generation_actual | SI_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",66021,59432,40,37750,0,0,38549,5628,0.146,1123,,,37426,,
2015-02-03T06:00:00Z,2015-02-03T07:00:00+0100,"DK_wind_offshore_generation_actual | NO_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | RO_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_offshore_generation_actual",72400,66229,60.43,37750,4,0.0001,38549,5040,0.1308,1123,,,37426,,
2015-02-03T07:00:00Z,2015-02-03T08:00:00+0100,"BE_solar_generation_actual | CH_wind_onshore_generation_actual | EE_solar_generation_actual | FI_wind_onshore_generation_actual | LT_wind_onshore_generation_actual | LV_wind_onshore_generation_actual | PT_wind_onshore_generation_actual | RO_solar_generation_actual | SI_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_offshore_generation_actual",74585,68343,60.08,37750,348,0.0092,38549,4473,0.116,1123,,,37426,,
2015-02-03T08:00:00Z,2015-02-03T09:00:00+0100,"BE_solar_generation_actual | EE_solar_generation_actual | FR_solar_generation_actual | GR_solar_generation_actual | LT_solar_generation_actual | LT_wind_onshore_generation_actual | LV_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | RO_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | SI_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | GB_wind_onshore_generation_actual",74888,68541,58.79,37750,1421,0.0376,38549,3913,0.1015,1123,,,37426,,
2015-02-03T09:00:00Z,2015-02-03T10:00:00+0100,"DK_wind_offshore_generation_actual | FR_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | PT_solar_generation_actual | RO_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | HU_load_entsoe_transparency | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",75695,69494,55.77,37750,2775,0.0735,38549,3734,0.0968,1123,,,37426,,
2015-02-03T10:00:00Z,2015-02-03T11:00:00+0100,"DK_wind_offshore_generation_actual | ES_wind_onshore_generation_actual | LT_solar_generation_actual | RO_solar_generation_actual | SI_wind_onshore_generation_actual | SK_solar_generation_actual | DE_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual",76366,70062,53.37,37750,4221,0.1118,38549,3671,0.0953,1123,,,37426,,
2015-02-03T11:00:00Z,2015-02-03T12:00:00+0100,"BE_wind_offshore_generation_actual | ES_solar_generation_actual | FI_wind_onshore_generation_actual | GR_solar_generation_actual | LT_solar_generation_actual | LV_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | PT_solar_generation_actual | PT_wind_onshore_generation_actual | RO_solar_generation_actual | SI_wind_onshore_generation_actual | DE_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual",75783,69566,46.2,37750,5182,0.1372,38549,3727,0.0967,1123,,,37426,,
2015-02-03T12:00:00Z,2015-02-03T13:00:00+0100,"BE_wind_offshore_generation_actual | BE_wind_onshore_generation_actual | CH_solar_generation_actual | CZ_wind_onshore_generation_actual | DK_wind_offshore_generation_actual | EE_solar_generation_actual | FR_wind_onshore_generation_actual | LV_wind_onshore_generation_actual | PT_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",74893,68133,48.76,37750,5163,0.1368,38549,3525,0.0914,1123,,,37426,,
