utc_timestamp,cet_cest_timestamp,DK_solar_generation_actual
2015-03-15T12:00:00Z,2015-03-15T13:00:00+0100,165.73
2015-03-15T13:00:00Z,2015-03-15T14:00:00+0100,102.16
2015-03-15T14:00:00Z,2015-03-15T15:00:00+0100,49.93
2015-03-15T15:00:00Z,2015-03-15T16:00:00+0100,27.67
2015-03-15T16:00:00Z,2015-03-15T17:00:00+0100,8.31
2015-03-15T17:00:00Z,2015-03-15T18:00:00+0100,0.31
2015-03-15T18:00:00Z,2015-03-15T19:00:00+0100,0.01
2015-03-15T19:00:00Z,2015-03-15T20:00:00+0100,0.01
2015-03-15T20:00:00Z,2015-03-15T21:00:00+0100,0
2015-03-15T21:00:00Z,2015-03-15T22:00:00+0100,0
2015-03-15T22:00:00Z,2015-03-15T23:00:00+0100,0
2015-03-15T23:00:00Z,2015-03-16T00:00:00+0100,0
2015-03-16T00:00:00Z,2015-03-16T01:00:00+0100,0
2015-03-16T01:00:00Z,2015-03-16T02:00:00+0100,0
2015-03-16T02:00:00Z,2015-03-16T03:00:00+0100,0
2015-03-16T03:00:00Z,2015-03-16T04:00:00+0100,0
2015-03-16T04:00:00Z,2015-03-16T05:00:00+0100,0.01
2015-03-16T05:00:00Z,2015-03-16T06:00:00+0100,0.82
2015-03-16T06:00:00Z,2015-03-16T07:00:00+0100,22.42
2015-03-16T07:00:00Z,2015-03-16T08:00:00+0100,77.51
2015-03-16T08:00:00Z,2015-03-16T09:00:00+0100,130.48
2015-03-16T09:00:00Z,2015-03-16T10:00:00+0100,183.16
2015-03-16T10:00:00Z,2015-03-16T11:00:00+0100,259.02
2015-03-16T11:00:00Z,2015-03-16T12:00:00+0100,306.98
2015-03-16T12:00:00Z,2015-03-16T13:00:00+0100,308.35
2015-03-16T13:00:00Z,2015-03-16T14:00:00+0100,275.13
2015-03-16T14:00:00Z,2015-03-16T15:00:00+0100,211.03
2015-03-16T15:00:00Z,2015-03-16T16:00:00+0100,115.68
2015-03-16T16:00:00Z,2015-03-16T17:00:00+0100,35.19
2015-03-16T17:00:00Z,2015-03-16T18:00:00+0100,1.8
2015-03-16T18:00:00Z,2015-03-16T19:00:00+0100,0.01
2015-03-16T19:00:00Z,2015-03-16T20:00:00+0100,0
2015-03-16T20:00:00Z,2015-03-16T21:00:00+0100,0
2015-03-16T21:00:00Z,2015-03-16T22:00:00+0100,0
2015-03-16T22:00:00Z,2015-03-16T23:00:00+0100,0
2015-03-16T23:00:00Z,2015-03-17T00:00:00+0100,0
2015-03-17T00:00:00Z,2015-03-17T01:00:00+0100,0
2015-03-17T01:00:00Z,2015-03-17T02:00:00+0100,0
2015-03-17T02:00:00Z,2015-03-17T03:00:00+0100,0
2015-03-17T03:00:00Z,2015-03-17T04:00:00+0100,0
2015-03-17T04:00:00Z,2015-03-17T05:00:00+0100,0.01
2015-03-17T05:00:00Z,2015-03-17T06:00:00+0100,1.49
2015-03-17T06:00:00Z,2015-03-17T07:00:00+0100,27.73
2015-03-17T07:00:00Z,2015-03-17T08:00:00+0100,94.73
2015-03-17T08:00:00Z,2015-03-17T09:00:00+0100,188.23
2015-03-17T09:00:00Z,2015-03-17T10:00:00+0100,281.03
2015-03-17T10:00:00Z,2015-03-17T11:00:00+0100,344.02
2015-03-17T11:00:00Z,2015-03-17T12:00:00+0100,361.27
2015-03-17T12:00:00Z,2015-03-17T13:00:00+0100,342.37
2015-03-17T13:00:00Z,2015-03-17T14:00:00+0100,276.78
2015-03-17T14:00:00Z,2015-03-17T15:00:00+0100,188
2015-03-17T15:00:00Z,2015-03-17T16:00:00+0100,93.31
2015-03-17T16:00:00Z,2015-03-17T17:00:00+0100,28.08
2015-03-17T17:00:00Z,2015-03-17T18:00:00+0100,1.58
2015-03-17T18:00:00Z,2015-03-17T19:00:00+0100,0
2015-03-17T19:00:00Z,2015-03-17T20:00:00+0100,0.01
2015-03-17T20:00:00Z,2015-03-17T21:00:00+0100,0
2015-03-17T21:00:00Z,2015-03-17T22:00:00+0100,0
2015-03-17T22:00:00Z,2015-03-17T23:00:00+0100,0
2015-03-17T23:00:00Z,2015-03-18T00:00:00+0100,0
2015-03-18T00:00:00Z,2015-03-18T01:00:00+0100,0
2015-03-18T01:00:00Z,2015-03-18T02:00:00+0100,0
2015-03-18T02:00:00Z,2015-03-18T03:00:00+0100,0
2015-03-18T03:00:00Z,2015-03-18T04:00:00+0100,0
2015-03-18T04:00:00Z,2015-03-18T05:00:00+0100,0.01
2015-03-18T05:00:00Z,2015-03-18T06:00:00+0100,3.11
2015-03-18T06:00:00Z,2015-03-18T07:00:00+0100,33.01
2015-03-18T07:00:00Z,2015-03-18T08:00:00+0100,93.2
2015-03-18T08:00:00Z,2015-03-18T09:00:00+0100,170.87
2015-03-18T09:00:00Z,2015-03-18T10:00:00+0100,256.16
2015-03-18T10:00:00Z,2015-03-18T11:00:00+0100,312.47
2015-03-18T11:00:00Z,2015-03-18T12:00:00+0100,313.96
2015-03-18T12:00:00Z,2015-03-18T13:00:00+0100,295.84
2015-03-18T13:00:00Z,2015-03-18T14:00:00+0100,237.53
2015-03-18T14:00:00Z,2015-03-18T15:00:00+0100,161.17
2015-03-18T15:00:00Z,2015-03-18T16:00:00+0100,86.27
2015-03-18T16:00:00Z,2015-03-18T17:00:00+0100,27.4
2015-03-18T17:00:00Z,2015-03-18T18:00:00+0100,2.27
2015-03-18T18:00:00Z,2015-03-18T19:00:00+0100,0.01
2015-03-18T19:00:00Z,2015-03-18T20:00:00+0100,0
2015-03-18T20:00:00Z,2015-03-18T21:00:00+0100,0
2015-03-18T21:00:00Z,2015-03-18T22:00:00+0100,0
2015-03-18T22:00:00Z,2015-03-18T23:00:00+0100,0
2015-03-18T23:00:00Z,2015-03-19T00:00:00+0100,0
2015-03-19T00:00:00Z,2015-03-19T01:00:00+0100,0
2015-03-19T01:00:00Z,2015-03-19T02:00:00+0100,0
2015-03-19T02:00:00Z,2015-03-19T03:00:00+0100,0
2015-03-19T03:00:00Z,2015-03-19T04:00:00+0100,0
2015-03-19T04:00:00Z,2015-03-19T05:00:00+0100,0.01
2015-03-19T05:00:00Z,2015-03-19T06:00:00+0100,2.82
2015-03-19T06:00:00Z,2015-03-19T07:00:00+0100,49.1
2015-03-19T07:00:00Z,2015-03-19T08:00:00+0100,153.77
2015-03-19T08:00:00Z,2015-03-19T09:00:00+0100,262.5
2015-03-19T09:00:00Z,2015-03-19T10:00:00+0100,342.63
2015-03-19T10:00:00Z,2015-03-19T11:00:00+0100,386.85
2015-03-19T11:00:00Z,2015-03-19T12:00:00+0100,406.57
2015-03-19T12:00:00Z,2015-03-19T13:00:00+0100,388.66
2015-03-19T13:00:00Z,2015-03-19T14:00:00+0100,331.75
2015-03-19T14:00:00Z,2015-03-19T15:00:00+0100,246.68
2015-03-19T15:00:00Z,2015-03-19T16:00:00+0100,141.57
2015-03-19T16:00:00Z,2015-03-19T17:00:00+0100,45.95
2015-03-19T17:00:00Z,2015-03-19T18:00:00+0100,3.25
2015-03-19T18:00:00Z,2015-03-19T19:00:00+0100,0.01
2015-03-19T19:00:00Z,2015-03-19T20:00:00+0100,0.01
2015-03-19T20:00:00Z,2015-03-19T21:00:00+0100,0
2015-03-19T21:00:00Z,2015-03-19T22:00:00+0100,0
2015-03-19T22:00:00Z,2015-03-19T23:00:00+0100,0
2015-03-19T23:00:00Z,2015-03-20T00:00:00+0100,0
2015-03-20T00:00:00Z,2015-03-20T01:00:00+0100,0
2015-03-20T01:00:00Z,2015-03-20T02:00:00+0100,0
2015-03-20T02:00:00Z,2015-03-20T03:00:00+0100,0
2015-03-20T03:00:00Z,2015-03-20T04:00:00+0100,0
2015-03-20T04:00:00Z,2015-03-20T05:00:00+0100,0.01
2015-03-20T05:00:00Z,2015-03-20T06:00:00+0100,2.06
2015-03-20T06:00:00Z,2015-03-20T07:00:00+0100,26.91
2015-03-20T07:00:00Z,2015-03-20T08:00:00+0100,66.65
2015-03-20T08:00:00Z,2015-03-20T09:00:00+0100,92.02
2015-03-20T09:00:00Z,2015-03-20T10:00:00+0100,45.66
2015-03-20T10:00:00Z,2015-03-20T11:00:00+0100,86.52
2015-03-20T11:00:00Z,2015-03-20T12:00:00+0100,126.47
2015-03-20T12:00:00Z,2015-03-20T13:00:00+0100,117.45
2015-03-20T13:00:00Z,2015-03-20T14:00:00+0100,98.34
2015-03-20T14:00:00Z,2015-03-20T15:00:00+0100,70.86
2015-03-20T15:00:00Z,2015-03-20T16:00:00+0100,38.2
2015-03-20T16:00:00Z,2015-03-20T17:00:00+0100,12.94
2015-03-20T17:00:00Z,2015-03-20T18:00:00+0100,0.89
2015-03-20T18:00:00Z,2015-03-20T19:00:00+0100,0.01
2015-03-20T19:00:00Z,2015-03-20T20:00:00+0100,0
2015-03-20T20:00:00Z,2015-03-20T21:00:00+0100,0
2015-03-20T21:00:00Z,2015-03-20T22:00:00+0100,0
2015-03-20T22:00:00Z,2015-03-20T23:00:00+0100,0
2015-03-20T23:00:00Z,2015-03-21T00:00:00+0100,0
2015-03-21T00:00:00Z,2015-03-21T01:00:00+0100,0
2015-03-21T01:00:00Z,2015-03-21T02:00:00+0100,0
2015-03-21T02:00:00Z,2015-03-21T03:00:00+0100,0
2015-03-21T03:00:00Z,2015-03-21T04:00:00+0100,0
2015-03-21T04:00:00Z,2015-03-21T05:00:00+0100,0.01
2015-03-21T05:00:00Z,2015-03-21T06:00:00+0100,0.39
2015-03-21T06:00:00Z,2015-03-21T07:00:00+0100,7.46
2015-03-21T07:00:00Z,2015-03-21T08:00:00+0100,24.76
2015-03-21T08:00:00Z,2015-03-21T09:00:00+0100,48.84
2015-03-21T09:00:00Z,2015-03-21T10:00:00+0100,76.59
2015-03-21T10:00:00Z,2015-03-21T11:00:00+0100,92.69
2015-03-21T11:00:00Z,2015-03-21T12:00:00+0100,86.23
2015-03-21T12:00:00Z,2015-03-21T13:00:00+0100,84.77
2015-03-21T13:00:00Z,2015-03-21T14:00:00+0100,75.68
2015-03-21T14:00:00Z,2015-03-21T15:00:00+0100,67.2
2015-03-21T15:00:00Z,2015-03-21T16:00:00+0100,47.33
2015-03-21T16:00:00Z,2015-03-21T17:00:00+0100,22.21
2015-03-21T17:00:00Z,2015-03-21T18:00:00+0100,1.96
2015-03-21T18:00:00Z,2015-03-21T19:00:00+0100,0.01
2015-03-21T19:00:00Z,2015-03-21T20:00:00+0100,0.01
2015-03-21T20:00:00Z,2015-03-21T21:00:00+0100,0
2015-03-21T21:00:00Z,2015-03-21T22:00:00+0100,0
2015-03-21T22:00:00Z,2015-03-21T23:00:00+0100,0
2015-03-21T23:00:00Z,2015-03-22T00:00:00+0100,0
2015-03-22T00:00:00Z,2015-03-22T01:00:00+0100,0
2015-03-22T01:00:00Z,2015-03-22T02:00:00+0100,0
2015-03-22T02:00:00Z,2015-03-22T03:00:00+0100,0
2015-03-22T03:00:00Z,2015-03-22T04:00:00+0100,0
2015-03-22T04:00:00Z,2015-03-22T05:00:00+0100,0.01
2015-03-22T05:00:00Z,2015-03-22T06:00:00+0100,6.37
2015-03-22T06:00:00Z,2015-03-22T07:00:00+0100,49.09
2015-03-22T07:00:00Z,2015-03-22T08:00:00+0100,104.44
2015-03-22T08:00:00Z,2015-03-22T09:00:00+0100,175.96
2015-03-22T09:00:00Z,2015-03-22T10:00:00+0100,272.17
2015-03-22T10:00:00Z,2015-03-22T11:00:00+0100,325.02
2015-03-22T11:00:00Z,2015-03-22T12:00:00+0100,321.17
2015-03-22T12:00:00Z,2015-03-22T13:00:00+0100,289.19
2015-03-22T13:00:00Z,2015-03-22T14:00:00+0100,238.09
2015-03-22T14:00:00Z,2015-03-22T15:00:00+0100,151.98
2015-03-22T15:00:00Z,2015-03-22T16:00:00+0100,83.14
2015-03-22T16:00:00Z,2015-03-22T17:00:00+0100,34.34
2015-03-22T17:00:00Z,2015-03-22T18:00:00+0100,2.83
2015-03-22T18:00:00Z,2015-03-22T19:00:00+0100,0.01
2015-03-22T19:00:00Z,2015-03-22T20:00:00+0100,0
2015-03-22T20:00:00Z,2015-03-22T21:00:00+0100,0
2015-03-22T21:00:00Z,2015-03-22T22:00:00+0100,0
2015-03-22T22:00:00Z,2015-03-22T23:00:00+0100,0
2015-03-22T23:00:00Z,2015-03-23T00:00:00+0100,0
2015-03-23T00:00:00Z,2015-03-23T01:00:00+0100,0
2015-03-23T01:00:00Z,2015-03-23T02:00:00+0100,0
2015-03-23T02:00:00Z,2015-03-23T03:00:00+0100,0
2015-03-23T03:00:00Z,2015-03-23T04:00:00+0100,0
2015-03-23T04:00:00Z,2015-03-23T05:00:00+0100,0.01
2015-03-23T05:00:00Z,2015-03-23T06:00:00+0100,4.22
2015-03-23T06:00:00Z,2015-03-23T07:00:00+0100,37.33
2015-03-23T07:00:00Z,2015-03-23T08:00:00+0100,83.1
2015-03-23T08:00:00Z,2015-03-23T09:00:00+0100,144.64
2015-03-23T09:00:00Z,2015-03-23T10:00:00+0100,214.48
2015-03-23T10:00:00Z,2015-03-23T11:00:00+0100,280.48
2015-03-23T11:00:00Z,2015-03-23T12:00:00+0100,283.63
2015-03-23T12:00:00Z,2015-03-23T13:00:00+0100,249.78
2015-03-23T13:00:00Z,2015-03-23T14:00:00+0100,188.46
2015-03-23T14:00:00Z,2015-03-23T15:00:00+0100,116.56
2015-03-23T15:00:00Z,2015-03-23T16:00:00+0100,53.84
2015-03-23T16:00:00Z,2015-03-23T17:00:00+0100,16.3
2015-03-23T17:00:00Z,2015-03-23T18:00:00+0100,1.34
2015-03-23T18:00:00Z,2015-03-23T19:00:00+0100,0.02
2015-03-23T19:00:00Z,2015-03-23T20:00:00+0100,0.01
2015-03-23T20:00:00Z,2015-03-23T21:00:00+0100,0
2015-03-23T21:00:00Z,2015-03-23T22:00:00+0100,0
2015-03-23T22:00:00Z,2015-03-23T23:00:00+0100,0
2015-03-23T23:00:00Z,2015-03-24T00:00:00+0100,0
2015-03-24T00:00:00Z,2015-03-24T01:00:00+0100,0
2015-03-24T01:00:00Z,2015-03-24T02:00:00+0100,0
2015-03-24T02:00:00Z,2015-03-24T03:00:00+0100,0
2015-03-24T03:00:00Z,2015-03-24T04:00:00+0100,0
2015-03-24T04:00:00Z,2015-03-24T05:00:00+0100,0.01
2015-03-24T05:00:00Z,2015-03-24T06:00:00+0100,2.17
2015-03-24T06:00:00Z,2015-03-24T07:00:00+0100,26.53
2015-03-24T07:00:00Z,2015-03-24T08:00:00+0100,72.28
2015-03-24T08:00:00Z,2015-03-24T09:00:00+0100,114.88
2015-03-24T09:00:00Z,2015-03-24T10:00:00+0100,157.47
2015-03-24T10:00:00Z,2015-03-24T11:00:00+0100,183.54
2015-03-24T11:00:00Z,2015-03-24T12:00:00+0100,191.35
2015-03-24T12:00:00Z,2015-03-24T13:00:00+0100,192.82
2015-03-24T13:00:00Z,2015-03-24T14:00:00+0100,178.41
2015-03-24T14:00:00Z,2015-03-24T15:00:00+0100,121.95
2015-03-24T15:00:00Z,2015-03-24T16:00:00+0100,64.08
2015-03-24T16:00:00Z,2015-03-24T17:00:00+0100,24.22
2015-03-24T17:00:00Z,2015-03-24T18:00:00+0100,2.1
2015-03-24T18:00:00Z,2015-03-24T19:00:00+0100,0.01
2015-03-24T19:00:00Z,2015-03-24T20:00:00+0100,0.01
2015-03-24T20:00:00Z,2015-03-24T21:00:00+0100,0
2015-03-24T21:00:00Z,2015-03-24T22:00:00+0100,0
2015-03-24T22:00:00Z,2015-03-24T23:00:00+0100,0
2015-03-24T23:00:00Z,2015-03-25T00:00:00+0100,0
2015-03-25T00:00:00Z,2015-03-25T01:00:00+0100,0
2015-03-25T01:00:00Z,2015-03-25T02:00:00+0100,0
2015-03-25T02:00:00Z,2015-03-25T03:00:00+0100,0
2015-03-25T03:00:00Z,2015-03-25T04:00:00+0100,0
2015-03-25T04:00:00Z,2015-03-25T05:00:00+0100,0.01
2015-03-25T05:00:00Z,2015-03-25T06:00:00+0100,5.06
2015-03-25T06:00:00Z,2015-03-25T07:00:00+0100,40.94
2015-03-25T07:00:00Z,2015-03-25T08:00:00+0100,87.58
2015-03-25T08:00:00Z,2015-03-25T09:00:00+0100,122.38
2015-03-25T09:00:00Z,2015-03-25T10:00:00+0100,149.96
2015-03-25T10:00:00Z,2015-03-25T11:00:00+0100,135.22
2015-03-25T11:00:00Z,2015-03-25T12:00:00+0100,105.02
2015-03-25T12:00:00Z,2015-03-25T13:00:00+0100,95.33
2015-03-25T13:00:00Z,2015-03-25T14:00:00+0100,80.68
2015-03-25T14:00:00Z,2015-03-25T15:00:00+0100,64.16
2015-03-25T15:00:00Z,2015-03-25T16:00:00+0100,34.87
2015-03-25T16:00:00Z,2015-03-25T17:00:00+0100,10.43
2015-03-25T17:00:00Z,2015-03-25T18:00:00+0100,0.76
2015-03-25T18:00:00Z,2015-03-25T19:00:00+0100,0.01
2015-03-25T19:00:00Z,2015-03-25T20:00:00+0100,0.01
2015-03-25T20:00:00Z,2015-03-25T21:00:00+0100,0
2015-03-25T21:00:00Z,2015-03-25T22:00:00+0100,0
2015-03-25T22:00:00Z,2015-03-25T23:00:00+0100,0
2015-03-25T23:00:00Z,2015-03-26T00:00:00+0100,0
2015-03-26T00:00:00Z,2015-03-26T01:00:00+0100,0
2015-03-26T01:00:00Z,2015-03-26T02:00:00+0100,0
2015-03-26T02:00:00Z,2015-03-26T03:00:00+0100,0
2015-03-26T03:00:00Z,2015-03-26T04:00:00+0100,0
2015-03-26T04:00:00Z,2015-03-26T05:00:00+0100,0.01
2015-03-26T05:00:00Z,2015-03-26T06:00:00+0100,0.78
2015-03-26T06:00:00Z,2015-03-26T07:00:00+0100,9.54
2015-03-26T07:00:00Z,2015-03-26T08:00:00+0100,32.2
2015-03-26T08:00:00Z,2015-03-26T09:00:00+0100,76.34
2015-03-26T09:00:00Z,2015-03-26T10:00:00+0100,109.46
2015-03-26T10:00:00Z,2015-03-26T11:00:00+0100,125.38
2015-03-26T11:00:00Z,2015-03-26T12:00:00+0100,125.79
2015-03-26T12:00:00Z,2015-03-26T13:00:00+0100,133.79
2015-03-26T13:00:00Z,2015-03-26T14:00:00+0100,134.24
2015-03-26T14:00:00Z,2015-03-26T15:00:00+0100,128.5
2015-03-26T15:00:00Z,2015-03-26T16:00:00+0100,90.42
2015-03-26T16:00:00Z,2015-03-26T17:00:00+0100,40.18
2015-03-26T17:00:00Z,2015-03-26T18:00:00+0100,5.32
2015-03-26T18:00:00Z,2015-03-26T19:00:00+0100,0.02
2015-03-26T19:00:00Z,2015-03-26T20:00:00+0100,0.01
2015-03-26T20:00:00Z,2015-03-26T21:00:00+0100,0
2015-03-26T21:00:00Z,2015-03-26T22:00:00+0100,0
2015-03-26T22:00:00Z,2015-03-26T23:00:00+0100,0
2015-03-26T23:00:00Z,2015-03-27T00:00:00+0100,0
2015-03-27T00:00:00Z,2015-03-27T01:00:00+0100,0
2015-03-27T01:00:00Z,2015-03-27T02:00:00+0100,0
2015-03-27T02:00:00Z,2015-03-27T03:00:00+0100,0
2015-03-27T03:00:00Z,2015-03-27T04:00:00+0100,0
2015-03-27T04:00:00Z,2015-03-27T05:00:00+0100,0
2015-03-27T05:00:00Z,2015-03-27T06:00:00+0100,4.56
2015-03-27T06:00:00Z,2015-03-27T07:00:00+0100,31.35
2015-03-27T07:00:00Z,2015-03-27T08:00:00+0100,71.91
2015-03-27T08:00:00Z,2015-03-27T09:00:00+0100,116.87
2015-03-27T09:00:00Z,2015-03-27T10:00:00+0100,132.56
2015-03-27T10:00:00Z,2015-03-27T11:00:00+0100,111.94
2015-03-27T11:00:00Z,2015-03-27T12:00:00+0100,101.67
2015-03-27T12:00:00Z,2015-03-27T13:00:00+0100,103.67
2015-03-27T13:00:00Z,2015-03-27T14:00:00+0100,116.44
2015-03-27T14:00:00Z,2015-03-27T15:00:00+0100,110.4
2015-03-27T15:00:00Z,2015-03-27T16:00:00+0100,81.97
2015-03-27T16:00:00Z,2015-03-27T17:00:00+0100,40.95
2015-03-27T17:00:00Z,2015-03-27T18:00:00+0100,5.8
2015-03-27T18:00:00Z,2015-03-27T19:00:00+0100,0.03
2015-03-27T19:00:00Z,2015-03-27T20:00:00+0100,0.01
2015-03-27T20:00:00Z,2015-03-27T21:00:00+0100,0
2015-03-27T21:00:00Z,2015-03-27T22:00:00+0100,0
2015-03-27T22:00:00Z,2015-03-27T23:00:00+0100,0
2015-03-27T23:00:00Z,2015-03-28T00:00:00+0100,0
2015-03-28T00:00:00Z,2015-03-28T01:00:00+0100,0
2015-03-28T01:00:00Z,2015-03-28T02:00:00+0100,0
2015-03-28T02:00:00Z,2015-03-28T03:00:00+0100,0
2015-03-28T03:00:00Z,2015-03-28T04:00:00+0100,0
2015-03-28T04:00:00Z,2015-03-28T05:00:00+0100,0.01
2015-03-28T05:00:00Z,2015-03-28T06:00:00+0100,9.09
2015-03-28T06:00:00Z,2015-03-28T07:00:00+0100,59.55
2015-03-28T07:00:00Z,2015-03-28T08:00:00+0100,137.45
2015-03-28T08:00:00Z,2015-03-28T09:00:00+0100,220.19
2015-03-28T09:00:00Z,2015-03-28T10:00:00+0100,250.81
2015-03-28T10:00:00Z,2015-03-28T11:00:00+0100,252.72
2015-03-28T11:00:00Z,2015-03-28T12:00:00+0100,240.57
2015-03-28T12:00:00Z,2015-03-28T13:00:00+0100,220.99
2015-03-28T13:00:00Z,2015-03-28T14:00:00+0100,174.16
2015-03-28T14:00:00Z,2015-03-28T15:00:00+0100,114.17
2015-03-28T15:00:00Z,2015-03-28T16:00:00+0100,49.02
2015-03-28T16:00:00Z,2015-03-28T17:00:00+0100,14.06
2015-03-28T17:00:00Z,2015-03-28T18:00:00+0100,1.15
2015-03-28T18:00:00Z,2015-03-28T19:00:00+0100,0.02
2015-03-28T19:00:00Z,2015-03-28T20:00:00+0100,0.01
2015-03-28T20:00:00Z,2015-03-28T21:00:00+0100,0
2015-03-28T21:00:00Z,2015-03-28T22:00:00+0100,0
2015-03-28T22:00:00Z,2015-03-28T23:00:00+0100,0
2015-03-28T23:00:00Z,2015-03-29T00:00:00+0100,0
2015-03-29T00:00:00Z,2015-03-29T01:00:00+0100,0
2015-03-29T01:00:00Z,2015-03-29T03:00:00+0200,0
2015-03-29T02:00:00Z,2015-03-29T04:00:00+0200,0
2015-03-29T03:00:00Z,2015-03-29T05:00:00+0200,0.01
2015-03-29T04:00:00Z,2015-03-29T06:00:00+0200,0.01
2015-03-29T05:00:00Z,2015-03-29T07:00:00+0200,3.07
2015-03-29T06:00:00Z,2015-03-29T08:00:00+0200,29.64
2015-03-29T07:00:00Z,2015-03-29T09:00:00+0200,82.33
2015-03-29T08:00:00Z,2015-03-29T10:00:00+0200,134.3
2015-03-29T09:00:00Z,2015-03-29T11:00:00+0200,158.98
2015-03-29T10:00:00Z,2015-03-29T12:00:00+0200,150.7
2015-03-29T11:00:00Z,2015-03-29T13:00:00+0200,135.61
2015-03-29T12:00:00Z,2015-03-29T14:00:00+0200,138.93
2015-03-29T13:00:00Z,2015-03-29T15:00:00+0200,130.67
2015-03-29T14:00:00Z,2015-03-29T16:00:00+0200,100.24
2015-03-29T15:00:00Z,2015-03-29T17:00:00+0200,66.76
2015-03-29T16:00:00Z,2015-03-29T18:00:00+0200,30.27
2015-03-29T17:00:00Z,2015-03-29T19:00:00+0200,4.15
2015-03-29T18:00:00Z,2015-03-29T20:00:00+0200,0.02
2015-03-29T19:00:00Z,2015-03-29T21:00:00+0200,0.01
2015-03-29T20:00:00Z,2015-03-29T22:00:00+0200,0
2015-03-29T21:00:00Z,2015-03-29T23:00:00+0200,0
2015-03-29T22:00:00Z,2015-03-30T00:00:00+0200,0
2015-03-29T23:00:00Z,2015-03-30T01:00:00+0200,0
2015-03-30T00:00:00Z,2015-03-30T02:00:00+0200,0
2015-03-30T01:00:00Z,2015-03-30T03:00:00+0200,0
2015-03-30T02:00:00Z,2015-03-30T04:00:00+0200,0
2015-03-30T03:00:00Z,2015-03-30T05:00:00+0200,0.01
2015-03-30T04:00:00Z,2015-03-30T06:00:00+0200,0.01
2015-03-30T05:00:00Z,2015-03-30T07:00:00+0200,6.97
2015-03-30T06:00:00Z,2015-03-30T08:00:00+0200,43.81
2015-03-30T07:00:00Z,2015-03-30T09:00:00+0200,102.4
2015-03-30T08:00:00Z,2015-03-30T10:00:00+0200,161.47
2015-03-30T09:00:00Z,2015-03-30T11:00:00+0200,222.93
2015-03-30T10:00:00Z,2015-03-30T12:00:00+0200,289.16
2015-03-30T11:00:00Z,2015-03-30T13:00:00+0200,302.52
2015-03-30T12:00:00Z,2015-03-30T14:00:00+0200,306.54
2015-03-30T13:00:00Z,2015-03-30T15:00:00+0200,273.15
2015-03-30T14:00:00Z,2015-03-30T16:00:00+0200,217.54
2015-03-30T15:00:00Z,2015-03-30T17:00:00+0200,138.91
2015-03-30T16:00:00Z,2015-03-30T18:00:00+0200,63.98
2015-03-30T17:00:00Z,2015-03-30T19:00:00+0200,9.66
2015-03-30T18:00:00Z,2015-03-30T20:00:00+0200,0.07
2015-03-30T19:00:00Z,2015-03-30T21:00:00+0200,0.01
2015-03-30T20:00:00Z,2015-03-30T22:00:00+0200,0
2015-03-30T21:00:00Z,2015-03-30T23:00:00+0200,0
2015-03-30T22:00:00Z,2015-03-31T00:00:00+0200,0
2015-03-30T23:00:00Z,2015-03-31T01:00:00+0200,0
2015-03-31T00:00:00Z,2015-03-31T02:00:00+0200,0
2015-03-31T01:00:00Z,2015-03-31T03:00:00+0200,0
2015-03-31T02:00:00Z,2015-03-31T04:00:00+0200,0
2015-03-31T03:00:00Z,2015-03-31T05:00:00+0200,0.01
2015-03-31T04:00:00Z,2015-03-31T06:00:00+0200,0.02
2015-03-31T05:00:00Z,2015-03-31T07:00:00+0200,1.48
2015-03-31T06:00:00Z,2015-03-31T08:00:00+0200,8.77
2015-03-31T07:00:00Z,2015-03-31T09:00:00+0200,23.84
2015-03-31T08:00:00Z,2015-03-31T10:00:00+0200,42.28
2015-03-31T09:00:00Z,2015-03-31T11:00:00+0200,61.56
2015-03-31T10:00:00Z,2015-03-31T12:00:00+0200,83.39
2015-03-31T11:00:00Z,2015-03-31T13:00:00+0200,95.71
2015-03-31T12:00:00Z,2015-03-31T14:00:00+0200,92.4
2015-03-31T13:00:00Z,2015-03-31T15:00:00+0200,77.8
2015-03-31T14:00:00Z,2015-03-31T16:00:00+0200,58.55
2015-03-31T15:00:00Z,2015-03-31T17:00:00+0200,36.55
2015-03-31T16:00:00Z,2015-03-31T18:00:00+0200,17.33
2015-03-31T17:00:00Z,2015-03-31T19:00:00+0200,2.67
2015-03-31T18:00:00Z,2015-03-31T20:00:00+0200,0.03
2015-03-31T19:00:00Z,2015-03-31T21:00:00+0200,0.01
2015-03-31T20:00:00Z,2015-03-31T22:00:00+0200,0
2015-03-31T21:00:00Z,2015-03-31T23:00:00+0200,0
2015-03-31T22:00:00Z,2015-04-01T00:00:00+0200,0
2015-03-31T23:00:00Z,2015-04-01T01:00:00+0200,0
2015-04-01T00:00:00Z,2015-04-01T02:00:00+0200,0
2015-04-01T01:00:00Z,2015-04-01T03:00:00+0200,0
2015-04-01T02:00:00Z,2015-04-01T04:00:00+0200,0
2015-04-01T03:00:00Z,2015-04-01T05:00:00+0200,0.01
2015-04-01T04:00:00Z,2015-04-01T06:00:00+0200,0.07
2015-04-01T05:00:00Z,2015-04-01T07:00:00+0200,17.49
2015-04-01T06:00:00Z,2015-04-01T08:00:00+0200,77.06
2015-04-01T07:00:00Z,2015-04-01T09:00:00+0200,135.53
2015-04-01T08:00:00Z,2015-04-01T10:00:00+0200,190.15
2015-04-01T09:00:00Z,2015-04-01T11:00:00+0200,237.97
2015-04-01T10:00:00Z,2015-04-01T12:00:00+0200,306.77
