utc_timestamp,cet_cest_timestamp,DK_wind_offshore_generation_actual,DK_wind_onshore_generation_actual
2012-01-05T05:00:00Z,2012-01-05T06:00:00+0100,572.7,1779.4
2012-01-05T06:00:00Z,2012-01-05T07:00:00+0100,714.9,2077.1
2012-01-05T07:00:00Z,2012-01-05T08:00:00+0100,779.5,2170.4
2012-01-05T08:00:00Z,2012-01-05T09:00:00+0100,790.8,1959.7
2012-01-05T09:00:00Z,2012-01-05T10:00:00+0100,753.2,1684.1
2012-01-05T10:00:00Z,2012-01-05T11:00:00+0100,782.2,1285
2012-01-05T11:00:00Z,2012-01-05T12:00:00+0100,790.2,1171.5
2012-01-05T12:00:00Z,2012-01-05T13:00:00+0100,675.2,1223.2
2012-01-05T13:00:00Z,2012-01-05T14:00:00+0100,461.7,1408
2012-01-05T14:00:00Z,2012-01-05T15:00:00+0100,406.3,1708.7
2012-01-05T15:00:00Z,2012-01-05T16:00:00+0100,454.9,1914.9
2012-01-05T16:00:00Z,2012-01-05T17:00:00+0100,517.9,2036.8
2012-01-05T17:00:00Z,2012-01-05T18:00:00+0100,664.3,1907.3
2012-01-05T18:00:00Z,2012-01-05T19:00:00+0100,743.6,1584.1
2012-01-05T19:00:00Z,2012-01-05T20:00:00+0100,769.8,1220.4
2012-01-05T20:00:00Z,2012-01-05T21:00:00+0100,784.9,1094.7
2012-01-05T21:00:00Z,2012-01-05T22:00:00+0100,781.1,1038.5
2012-01-05T22:00:00Z,2012-01-05T23:00:00+0100,768.6,1022.2
2012-01-05T23:00:00Z,2012-01-06T00:00:00+0100,788.8,1007.7
2012-01-06T00:00:00Z,2012-01-06T01:00:00+0100,780.1,951.4
2012-01-06T01:00:00Z,2012-01-06T02:00:00+0100,752.2,969.5
2012-01-06T02:00:00Z,2012-01-06T03:00:00+0100,781.2,985.4
2012-01-06T03:00:00Z,2012-01-06T04:00:00+0100,761.2,993
2012-01-06T04:00:00Z,2012-01-06T05:00:00+0100,745.8,933.6
2012-01-06T05:00:00Z,2012-01-06T06:00:00+0100,691,788
2012-01-06T06:00:00Z,2012-01-06T07:00:00+0100,590.2,624.1
2012-01-06T07:00:00Z,2012-01-06T08:00:00+0100,482.7,509.9
2012-01-06T08:00:00Z,2012-01-06T09:00:00+0100,546,381.1
2012-01-06T09:00:00Z,2012-01-06T10:00:00+0100,467.6,337.5
2012-01-06T10:00:00Z,2012-01-06T11:00:00+0100,558.6,266.9
2012-01-06T11:00:00Z,2012-01-06T12:00:00+0100,507.1,270.6
2012-01-06T12:00:00Z,2012-01-06T13:00:00+0100,489.7,287.3
2012-01-06T13:00:00Z,2012-01-06T14:00:00+0100,492.7,426
2012-01-06T14:00:00Z,2012-01-06T15:00:00+0100,454.1,399.1
2012-01-06T15:00:00Z,2012-01-06T16:00:00+0100,365.7,478.9
2012-01-06T16:00:00Z,2012-01-06T17:00:00+0100,353.5,553.2
2012-01-06T17:00:00Z,2012-01-06T18:00:00+0100,388.1,630.4
2012-01-06T18:00:00Z,2012-01-06T19:00:00+0100,418.2,764.7
2012-01-06T19:00:00Z,2012-01-06T20:00:00+0100,539.6,873.3
2012-01-06T20:00:00Z,2012-01-06T21:00:00+0100,515.7,884.7
2012-01-06T21:00:00Z,2012-01-06T22:00:00+0100,651.8,929.6
2012-01-06T22:00:00Z,2012-01-06T23:00:00+0100,674.3,1008
2012-01-06T23:00:00Z,2012-01-07T00:00:00+0100,700.9,1170.6
2012-01-07T00:00:00Z,2012-01-07T01:00:00+0100,670.5,1135.1
2012-01-07T01:00:00Z,2012-01-07T02:00:00+0100,707.3,992
2012-01-07T02:00:00Z,2012-01-07T03:00:00+0100,740.4,1039
2012-01-07T03:00:00Z,2012-01-07T04:00:00+0100,713.7,1090.8
2012-01-07T04:00:00Z,2012-01-07T05:00:00+0100,662.7,1065.8
2012-01-07T05:00:00Z,2012-01-07T06:00:00+0100,726.9,1041.2
2012-01-07T06:00:00Z,2012-01-07T07:00:00+0100,748.4,1038.5
2012-01-07T07:00:00Z,2012-01-07T08:00:00+0100,743.4,1168.6
2012-01-07T08:00:00Z,2012-01-07T09:00:00+0100,735.5,1291.3
2012-01-07T09:00:00Z,2012-01-07T10:00:00+0100,751.8,1325.2
2012-01-07T10:00:00Z,2012-01-07T11:00:00+0100,694,1421.9
2012-01-07T11:00:00Z,2012-01-07T12:00:00+0100,696.2,1598.3
2012-01-07T12:00:00Z,2012-01-07T13:00:00+0100,768.8,1681.2
2012-01-07T13:00:00Z,2012-01-07T14:00:00+0100,760,1725.3
2012-01-07T14:00:00Z,2012-01-07T15:00:00+0100,760.9,1709.6
2012-01-07T15:00:00Z,2012-01-07T16:00:00+0100,736.6,1597.4
2012-01-07T16:00:00Z,2012-01-07T17:00:00+0100,763.3,1504.7
2012-01-07T17:00:00Z,2012-01-07T18:00:00+0100,738.7,1504
2012-01-07T18:00:00Z,2012-01-07T19:00:00+0100,751.1,1468.6
2012-01-07T19:00:00Z,2012-01-07T20:00:00+0100,742.6,1415.3
2012-01-07T20:00:00Z,2012-01-07T21:00:00+0100,757.8,1411.3
2012-01-07T21:00:00Z,2012-01-07T22:00:00+0100,760.9,1371.1
2012-01-07T22:00:00Z,2012-01-07T23:00:00+0100,764.6,1282.1
2012-01-07T23:00:00Z,2012-01-08T00:00:00+0100,764.9,1239.4
2012-01-08T00:00:00Z,2012-01-08T01:00:00+0100,756.2,1137.1
2012-01-08T01:00:00Z,2012-01-08T02:00:00+0100,756,1008.3
2012-01-08T02:00:00Z,2012-01-08T03:00:00+0100,747.2,915.5
2012-01-08T03:00:00Z,2012-01-08T04:00:00+0100,727,801.1
2012-01-08T04:00:00Z,2012-01-08T05:00:00+0100,694.4,730.3
2012-01-08T05:00:00Z,2012-01-08T06:00:00+0100,630.9,646.5
2012-01-08T06:00:00Z,2012-01-08T07:00:00+0100,557.6,608.9
2012-01-08T07:00:00Z,2012-01-08T08:00:00+0100,517.4,538.9
2012-01-08T08:00:00Z,2012-01-08T09:00:00+0100,545.7,477.4
2012-01-08T09:00:00Z,2012-01-08T10:00:00+0100,563.6,420.3
2012-01-08T10:00:00Z,2012-01-08T11:00:00+0100,502.7,344.3
2012-01-08T11:00:00Z,2012-01-08T12:00:00+0100,437.6,293.9
2012-01-08T12:00:00Z,2012-01-08T13:00:00+0100,278.8,313
2012-01-08T13:00:00Z,2012-01-08T14:00:00+0100,399.8,358.8
2012-01-08T14:00:00Z,2012-01-08T15:00:00+0100,335.7,351.1
2012-01-08T15:00:00Z,2012-01-08T16:00:00+0100,403.1,317
2012-01-08T16:00:00Z,2012-01-08T17:00:00+0100,355.5,258.2
2012-01-08T17:00:00Z,2012-01-08T18:00:00+0100,294.9,183.5
2012-01-08T18:00:00Z,2012-01-08T19:00:00+0100,130.3,129.5
2012-01-08T19:00:00Z,2012-01-08T20:00:00+0100,88.8,95.1
2012-01-08T20:00:00Z,2012-01-08T21:00:00+0100,80.8,65.9
2012-01-08T21:00:00Z,2012-01-08T22:00:00+0100,73,45.4
2012-01-08T22:00:00Z,2012-01-08T23:00:00+0100,58.9,36.3
2012-01-08T23:00:00Z,2012-01-09T00:00:00+0100,45.6,38.9
2012-01-09T00:00:00Z,2012-01-09T01:00:00+0100,56,37.9
2012-01-09T01:00:00Z,2012-01-09T02:00:00+0100,52.9,29.7
2012-01-09T02:00:00Z,2012-01-09T03:00:00+0100,56.3,27.8
2012-01-09T03:00:00Z,2012-01-09T04:00:00+0100,46.8,28.2
2012-01-09T04:00:00Z,2012-01-09T05:00:00+0100,38.7,38.1
2012-01-09T05:00:00Z,2012-01-09T06:00:00+0100,29.4,71.9
2012-01-09T06:00:00Z,2012-01-09T07:00:00+0100,64.9,113.1
2012-01-09T07:00:00Z,2012-01-09T08:00:00+0100,106.5,176.4
2012-01-09T08:00:00Z,2012-01-09T09:00:00+0100,159.1,270.9
2012-01-09T09:00:00Z,2012-01-09T10:00:00+0100,246.7,348
2012-01-09T10:00:00Z,2012-01-09T11:00:00+0100,334.9,392.3
2012-01-09T11:00:00Z,2012-01-09T12:00:00+0100,356.3,423
2012-01-09T12:00:00Z,2012-01-09T13:00:00+0100,416,532.1
2012-01-09T13:00:00Z,2012-01-09T14:00:00+0100,427.4,665
2012-01-09T14:00:00Z,2012-01-09T15:00:00+0100,532.5,843.1
2012-01-09T15:00:00Z,2012-01-09T16:00:00+0100,606,1090.7
2012-01-09T16:00:00Z,2012-01-09T17:00:00+0100,591.6,1416.3
2012-01-09T17:00:00Z,2012-01-09T18:00:00+0100,655.3,1824.5
2012-01-09T18:00:00Z,2012-01-09T19:00:00+0100,758.5,2051.5
2012-01-09T19:00:00Z,2012-01-09T20:00:00+0100,786.6,2119.8
2012-01-09T20:00:00Z,2012-01-09T21:00:00+0100,799.8,2179.4
2012-01-09T21:00:00Z,2012-01-09T22:00:00+0100,792.9,2259.3
2012-01-09T22:00:00Z,2012-01-09T23:00:00+0100,794.3,2275.8
2012-01-09T23:00:00Z,2012-01-10T00:00:00+0100,813.6,2150.6
2012-01-10T00:00:00Z,2012-01-10T01:00:00+0100,790.3,1842.6
2012-01-10T01:00:00Z,2012-01-10T02:00:00+0100,713.8,1407.4
2012-01-10T02:00:00Z,2012-01-10T03:00:00+0100,664.3,1067
2012-01-10T03:00:00Z,2012-01-10T04:00:00+0100,549.1,891.7
2012-01-10T04:00:00Z,2012-01-10T05:00:00+0100,388.5,806.3
2012-01-10T05:00:00Z,2012-01-10T06:00:00+0100,408.2,624
2012-01-10T06:00:00Z,2012-01-10T07:00:00+0100,461.8,518.6
2012-01-10T07:00:00Z,2012-01-10T08:00:00+0100,513.6,497.4
2012-01-10T08:00:00Z,2012-01-10T09:00:00+0100,498.9,542.5
2012-01-10T09:00:00Z,2012-01-10T10:00:00+0100,457.3,514
2012-01-10T10:00:00Z,2012-01-10T11:00:00+0100,430.7,522.7
2012-01-10T11:00:00Z,2012-01-10T12:00:00+0100,413.6,620.7
2012-01-10T12:00:00Z,2012-01-10T13:00:00+0100,392.9,746.1
2012-01-10T13:00:00Z,2012-01-10T14:00:00+0100,356.5,725.2
2012-01-10T14:00:00Z,2012-01-10T15:00:00+0100,367.8,702.2
2012-01-10T15:00:00Z,2012-01-10T16:00:00+0100,343.6,705.9
2012-01-10T16:00:00Z,2012-01-10T17:00:00+0100,350.1,694.2
2012-01-10T17:00:00Z,2012-01-10T18:00:00+0100,391.1,739.1
2012-01-10T18:00:00Z,2012-01-10T19:00:00+0100,514,848.7
2012-01-10T19:00:00Z,2012-01-10T20:00:00+0100,500.9,955.1
2012-01-10T20:00:00Z,2012-01-10T21:00:00+0100,595.4,1108.6
2012-01-10T21:00:00Z,2012-01-10T22:00:00+0100,635.5,1219.7
2012-01-10T22:00:00Z,2012-01-10T23:00:00+0100,628.1,1351
2012-01-10T23:00:00Z,2012-01-11T00:00:00+0100,651.5,1501.9
2012-01-11T00:00:00Z,2012-01-11T01:00:00+0100,623,1542.9
2012-01-11T01:00:00Z,2012-01-11T02:00:00+0100,743.2,1623.3
2012-01-11T02:00:00Z,2012-01-11T03:00:00+0100,767.7,1665
2012-01-11T03:00:00Z,2012-01-11T04:00:00+0100,698.1,1684.2
2012-01-11T04:00:00Z,2012-01-11T05:00:00+0100,711.8,1688.5
2012-01-11T05:00:00Z,2012-01-11T06:00:00+0100,718.1,1663.3
2012-01-11T06:00:00Z,2012-01-11T07:00:00+0100,735.2,1679.6
2012-01-11T07:00:00Z,2012-01-11T08:00:00+0100,762,1691.5
2012-01-11T08:00:00Z,2012-01-11T09:00:00+0100,756.6,1590.6
2012-01-11T09:00:00Z,2012-01-11T10:00:00+0100,734.3,1466
2012-01-11T10:00:00Z,2012-01-11T11:00:00+0100,723.2,1404.9
2012-01-11T11:00:00Z,2012-01-11T12:00:00+0100,697.7,1333.1
2012-01-11T12:00:00Z,2012-01-11T13:00:00+0100,656.6,1299.8
2012-01-11T13:00:00Z,2012-01-11T14:00:00+0100,569.3,1154.3
2012-01-11T14:00:00Z,2012-01-11T15:00:00+0100,526.6,917.9
2012-01-11T15:00:00Z,2012-01-11T16:00:00+0100,493.1,791.8
2012-01-11T16:00:00Z,2012-01-11T17:00:00+0100,506.8,864.3
2012-01-11T17:00:00Z,2012-01-11T18:00:00+0100,515.9,960.2
2012-01-11T18:00:00Z,2012-01-11T19:00:00+0100,470.8,1054.7
2012-01-11T19:00:00Z,2012-01-11T20:00:00+0100,560,1154.2
2012-01-11T20:00:00Z,2012-01-11T21:00:00+0100,617.9,1407.2
2012-01-11T21:00:00Z,2012-01-11T22:00:00+0100,642.3,1737.8
2012-01-11T22:00:00Z,2012-01-11T23:00:00+0100,677.9,2009.6
2012-01-11T23:00:00Z,2012-01-12T00:00:00+0100,767.4,2223.3
2012-01-12T00:00:00Z,2012-01-12T01:00:00+0100,802.9,2428.1
2012-01-12T01:00:00Z,2012-01-12T02:00:00+0100,810.5,2546.2
2012-01-12T02:00:00Z,2012-01-12T03:00:00+0100,814.2,2628.9
2012-01-12T03:00:00Z,2012-01-12T04:00:00+0100,808.7,2698.9
2012-01-12T04:00:00Z,2012-01-12T05:00:00+0100,809.2,2728.8
2012-01-12T05:00:00Z,2012-01-12T06:00:00+0100,819.4,2736.3
2012-01-12T06:00:00Z,2012-01-12T07:00:00+0100,814.6,2760.2
2012-01-12T07:00:00Z,2012-01-12T08:00:00+0100,806,2754.1
2012-01-12T08:00:00Z,2012-01-12T09:00:00+0100,791.5,2709.8
2012-01-12T09:00:00Z,2012-01-12T10:00:00+0100,736.1,2678
2012-01-12T10:00:00Z,2012-01-12T11:00:00+0100,789.7,2688.7
2012-01-12T11:00:00Z,2012-01-12T12:00:00+0100,806.4,2673.4
2012-01-12T12:00:00Z,2012-01-12T13:00:00+0100,777.7,2610.2
2012-01-12T13:00:00Z,2012-01-12T14:00:00+0100,793.1,2600.1
2012-01-12T14:00:00Z,2012-01-12T15:00:00+0100,760.9,2631.9
2012-01-12T15:00:00Z,2012-01-12T16:00:00+0100,803,2579.7
2012-01-12T16:00:00Z,2012-01-12T17:00:00+0100,801.2,2420.8
2012-01-12T17:00:00Z,2012-01-12T18:00:00+0100,802.7,2275.7
2012-01-12T18:00:00Z,2012-01-12T19:00:00+0100,803.6,2255.6
2012-01-12T19:00:00Z,2012-01-12T20:00:00+0100,806.2,2235.1
2012-01-12T20:00:00Z,2012-01-12T21:00:00+0100,807.2,2243.8
2012-01-12T21:00:00Z,2012-01-12T22:00:00+0100,803.4,2249.6
2012-01-12T22:00:00Z,2012-01-12T23:00:00+0100,787.5,2266.3
2012-01-12T23:00:00Z,2012-01-13T00:00:00+0100,799.7,2221.2
2012-01-13T00:00:00Z,2012-01-13T01:00:00+0100,775.7,2250.2
2012-01-13T01:00:00Z,2012-01-13T02:00:00+0100,794.3,2345.1
2012-01-13T02:00:00Z,2012-01-13T03:00:00+0100,760.9,2366.6
2012-01-13T03:00:00Z,2012-01-13T04:00:00+0100,786.5,2338.2
2012-01-13T04:00:00Z,2012-01-13T05:00:00+0100,785,2298.1
2012-01-13T05:00:00Z,2012-01-13T06:00:00+0100,777.8,2288.6
2012-01-13T06:00:00Z,2012-01-13T07:00:00+0100,754.6,2215.9
2012-01-13T07:00:00Z,2012-01-13T08:00:00+0100,592.7,2172.4
2012-01-13T08:00:00Z,2012-01-13T09:00:00+0100,557,2020.2
2012-01-13T09:00:00Z,2012-01-13T10:00:00+0100,683.5,1869.2
2012-01-13T10:00:00Z,2012-01-13T11:00:00+0100,780.6,1811.3
2012-01-13T11:00:00Z,2012-01-13T12:00:00+0100,797.4,1948.7
2012-01-13T12:00:00Z,2012-01-13T13:00:00+0100,793.3,2092.7
2012-01-13T13:00:00Z,2012-01-13T14:00:00+0100,806.4,2156.4
2012-01-13T14:00:00Z,2012-01-13T15:00:00+0100,793.5,2150.2
2012-01-13T15:00:00Z,2012-01-13T16:00:00+0100,780,2129.2
2012-01-13T16:00:00Z,2012-01-13T17:00:00+0100,811,2115.6
2012-01-13T17:00:00Z,2012-01-13T18:00:00+0100,815.7,2072.1
2012-01-13T18:00:00Z,2012-01-13T19:00:00+0100,815,2008.5
2012-01-13T19:00:00Z,2012-01-13T20:00:00+0100,815,1925.3
2012-01-13T20:00:00Z,2012-01-13T21:00:00+0100,814.4,1877.7
2012-01-13T21:00:00Z,2012-01-13T22:00:00+0100,811.9,1753.5
2012-01-13T22:00:00Z,2012-01-13T23:00:00+0100,810.6,1591.8
2012-01-13T23:00:00Z,2012-01-14T00:00:00+0100,809.1,1428.5
2012-01-14T00:00:00Z,2012-01-14T01:00:00+0100,804.1,1297.1
2012-01-14T01:00:00Z,2012-01-14T02:00:00+0100,800.3,1173.1
2012-01-14T02:00:00Z,2012-01-14T03:00:00+0100,777.1,1046.4
2012-01-14T03:00:00Z,2012-01-14T04:00:00+0100,725.7,909.3
2012-01-14T04:00:00Z,2012-01-14T05:00:00+0100,664.2,815.8
2012-01-14T05:00:00Z,2012-01-14T06:00:00+0100,563.2,720.2
2012-01-14T06:00:00Z,2012-01-14T07:00:00+0100,439.4,598.9
2012-01-14T07:00:00Z,2012-01-14T08:00:00+0100,391.2,518.8
2012-01-14T08:00:00Z,2012-01-14T09:00:00+0100,283.6,456.9
2012-01-14T09:00:00Z,2012-01-14T10:00:00+0100,206.5,386.6
2012-01-14T10:00:00Z,2012-01-14T11:00:00+0100,269.6,335.8
2012-01-14T11:00:00Z,2012-01-14T12:00:00+0100,303,327.2
2012-01-14T12:00:00Z,2012-01-14T13:00:00+0100,356.6,334.4
2012-01-14T13:00:00Z,2012-01-14T14:00:00+0100,356,319.3
2012-01-14T14:00:00Z,2012-01-14T15:00:00+0100,371.9,295.9
2012-01-14T15:00:00Z,2012-01-14T16:00:00+0100,415.2,290.5
2012-01-14T16:00:00Z,2012-01-14T17:00:00+0100,335.3,281.3
2012-01-14T17:00:00Z,2012-01-14T18:00:00+0100,274.5,270
2012-01-14T18:00:00Z,2012-01-14T19:00:00+0100,245.6,258.2
2012-01-14T19:00:00Z,2012-01-14T20:00:00+0100,230.1,237.1
2012-01-14T20:00:00Z,2012-01-14T21:00:00+0100,204.3,220.5
2012-01-14T21:00:00Z,2012-01-14T22:00:00+0100,159.4,193
2012-01-14T22:00:00Z,2012-01-14T23:00:00+0100,145.1,161.8
2012-01-14T23:00:00Z,2012-01-15T00:00:00+0100,104.6,131.8
2012-01-15T00:00:00Z,2012-01-15T01:00:00+0100,85.8,116.5
2012-01-15T01:00:00Z,2012-01-15T02:00:00+0100,89.3,109.7
2012-01-15T02:00:00Z,2012-01-15T03:00:00+0100,104.8,103
2012-01-15T03:00:00Z,2012-01-15T04:00:00+0100,82.1,87.9
2012-01-15T04:00:00Z,2012-01-15T05:00:00+0100,78.1,67.6
2012-01-15T05:00:00Z,2012-01-15T06:00:00+0100,54.3,59.5
2012-01-15T06:00:00Z,2012-01-15T07:00:00+0100,58.1,68.6
2012-01-15T07:00:00Z,2012-01-15T08:00:00+0100,42.3,75.2
2012-01-15T08:00:00Z,2012-01-15T09:00:00+0100,19.1,88
2012-01-15T09:00:00Z,2012-01-15T10:00:00+0100,22.5,100.8
2012-01-15T10:00:00Z,2012-01-15T11:00:00+0100,24.5,101.8
2012-01-15T11:00:00Z,2012-01-15T12:00:00+0100,25.2,97
2012-01-15T12:00:00Z,2012-01-15T13:00:00+0100,26.8,111.5
2012-01-15T13:00:00Z,2012-01-15T14:00:00+0100,24.8,123.8
2012-01-15T14:00:00Z,2012-01-15T15:00:00+0100,35.8,147.9
2012-01-15T15:00:00Z,2012-01-15T16:00:00+0100,48.3,174.9
2012-01-15T16:00:00Z,2012-01-15T17:00:00+0100,53.1,199.4
