Key,Value,Source
chp_flh_heat_network_biogas,8500,High number to reproduce as best installed capacities in 1_chp_source_analysis.xlsx
chp_flh_heat_network_wood_pellets,8500,High number to reproduce as best installed capacities in 1_chp_source_analysis.xlsx
chp_flh_agr_gas,3050,Optimized to match installed capacities for agriculture CHPS in 1_chp_source_analysis.xlss
chp_flh_agr_biogas,7500,Optimized to match installed capacities for agriculture CHPS in 1_chp_source_analysis.xlss
chp_flh_agr_wood_pellets,2150,Optimized to match installed capacities for agriculture CHPS in 1_chp_source_analysis.xlss
chp_flh_iei_gas_turbine,2480,Re-estimate FLH; to match CBS installed capacities
chp_flh_iei_gas_engine,3000,Re-estimate FLH; to match CBS installed capacities
chp_flh_iei_gas_cc,2440,Re-estimate FLH; to match CBS installed capacities
chp_flh_iei_coal,4500,EnergyMatters heat FLH; no coal CHP in this sector
chp_flh_iei_wood_pellets,6000,Not appliccable to this sector.
chp_flh_iei_coal_gas,1650,Re-estimate FLH; to match MIDDEN installed capacities (162 MWe)
chp_flh_ma_gas,2740,Re-estimate FLH; to match CBS installed capacities
chp_flh_ma_coal,4500,Optimized to reproduce the Amer 9 power pant capacity together with co-firing
chp_flh_ma_lignite,4500,EnergyMatters heat FLH. Coal CHP
chp_flh_ma_cofiring,4500,Optimized to reproduce the Amer 9 power pant capacity together with co-firing
chp_flh_waste,4160,Re-estimate FLH; to match CBS installed capacities; See: both 1_chp_source_analysis.xlsx and 2_chp_pp_source_analysis.xlsx
chp_elec_eff_heat_nework_gas,0.37,Tweaked efficiency to improve Results by fuel
chp_heat_eff_heat_nework_gas,0.48,Tweaked efficiency to improve Results by fuel
chp_elec_eff_heat_nework_biogas,0.44,Tweaked efficiency to improve Results by fuel
chp_heat_eff_heat_nework_biogas,0.31,Tweaked efficiency to improve Results by fuel
chp_elec_eff_heat_nework_wood_pellets,0.141,Tweaked efficiency to improve Results by fuel
chp_heat_eff_heat_nework_wood_pellets,0.3,Tweaked efficiency to improve Results by fuel
chp_elec_eff_agr_gas_engine,0.37,Tweaked efficiency to improve Results by fuel
chp_heat_eff_agr_gas_engine,0.48,Tweaked efficiency to improve Results by fuel
chp_elec_eff_agr_biogas,0.44,Tweaked efficiency to improve Results by fuel
chp_heat_eff_agr_biogas,0.31,Tweaked efficiency to improve Results by fuel
chp_elec_eff_agr_wood_pellets,0.1,Tweaked efficiency to improve Results by fuel
chp_heat_eff_agr_wood_pellets,0.82,Tweaked efficiency to improve Results by fuel
chp_elec_eff_iei_gas_turbine,0.38,Tweaked efficiency to improve Results by fuel
chp_heat_eff_iei_gas_turbine,0.44,Tweaked efficiency to improve Results by fuel
chp_elec_eff_iei_gas_engine,0.43,See node source analysis of industry_chp_engine_gas_power_fuelmix
chp_heat_eff_iei_gas_engine,0.47,See node source analysis of industry_chp_engine_gas_power_fuelmix
chp_elec_eff_iei_coal,0.4,No installed capacity. For default efficiencies: See node source analysis of industry_chp_ultra_supercritical_coal
chp_heat_eff_iei_coal,0.15,No installed capacity. For default efficiencies: See node source analysis of industry_chp_ultra_supercritical_coal
chp_elec_eff_iei_wood_pellets,0.183,See node source analysis of industry_chp_wood_pellets
chp_heat_eff_iei_wood_pellets,0.47,See node source analysis of industry_chp_wood_pellets
chp_elec_eff_ma_gas,0.42,Tweaked efficiency to improve Results by fuel
chp_heat_eff_ma_gas,0.33,Tweaked efficiency to improve Results by fuel
chp_elec_eff_ma_coal,0.44,Tweaked efficiency to improve Results by fuel
chp_heat_eff_ma_coal,0.05,Tweaked efficiency to improve Results by fuel
chp_elec_eff_ma_lignite,0.35,No installed capacity. For default efficiencies: See node source analysis of energy_chp_ultra_supercritical_lignite
chp_heat_eff_ma_lignite,0.15,See node source analysis of energy_chp_ultra_supercritical_lignite
chp_elec_eff_ma_cofiring,0.42,Tweaked efficiency to improve Results by fuel
chp_heat_eff_ma_cofiring,0.1,Tweaked efficiency to improve Results by fuel
chp_elec_eff_waste,0.2031,Tweaked efficiency to improve Results by fuel
chp_heat_eff_waste,0.23,Tweaked efficiency to improve Results by fuel
