party,category,classification,measure,gas,unit,year,numberValue,stringValue
FIN,1.A.1  Energy Industries,Biomass,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,12675.54699363,
FIN,1.A.1  Energy Industries,Biomass,Net emissions/removals,CH4,kt,1990,0.069904436,
FIN,1.A.1  Energy Industries,Biomass,Net emissions/removals,CH4,kt,2019,0.80717507,
FIN,1.A.1  Energy Industries,Biomass,Net emissions/removals,CO2,kt,1990,338.790181,
FIN,1.A.1  Energy Industries,Biomass,Net emissions/removals,CO2,kt,2019,12542.71519972,
FIN,1.A.1  Energy Industries,Biomass,Net emissions/removals,N2O,kt,1990,0.009864331,
FIN,1.A.1  Energy Industries,Biomass,Net emissions/removals,N2O,kt,2019,0.41596563,
FIN,1.A.1  Energy Industries,Gaseous Fuels,Amount captured,CO2,kt,1990,,NO
FIN,1.A.1  Energy Industries,Gaseous Fuels,Amount captured,CO2,kt,2019,,NO
FIN,1.A.1  Energy Industries,Gaseous Fuels,Fuel Consumption,No gas,TJ,1990,47896.638,
FIN,1.A.1  Energy Industries,Gaseous Fuels,Fuel Consumption,No gas,TJ,2019,41246.664926620004,
FIN,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,CH4,kg/TJ,1990,1.02768085726602,
FIN,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,CH4,kg/TJ,2019,1.10403010961041,
FIN,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,CO2,t/TJ,1990,55.04,
FIN,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,CO2,t/TJ,2019,55.30000000067675,
FIN,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,N2O,kg/TJ,1990,1.05380851574593,
FIN,1.A.1  Energy Industries,Gaseous Fuels,Implied emission factor,N2O,kg/TJ,2019,1.14898913849914,
FIN,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,2650.984763869,
FIN,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,2294.7744942,
FIN,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,CH4,kt,1990,0.049222458,
FIN,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,CH4,kt,2019,0.04553756,
FIN,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,CO2,kt,1990,2636.23095552,
FIN,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,CO2,kt,2019,2280.94057047,
FIN,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,N2O,kt,1990,0.050473885,
FIN,1.A.1  Energy Industries,Gaseous Fuels,Net emissions/removals,N2O,kt,2019,0.04739197,
FIN,1.A.1  Energy Industries,Liquid Fuels,Amount captured,CO2,kt,1990,,NO
FIN,1.A.1  Energy Industries,Liquid Fuels,Amount captured,CO2,kt,2019,,NO
FIN,1.A.1  Energy Industries,Liquid Fuels,Fuel Consumption,No gas,TJ,1990,36545.1151,
FIN,1.A.1  Energy Industries,Liquid Fuels,Fuel Consumption,No gas,TJ,2019,37692.79850699999,
FIN,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,CH4,kg/TJ,1990,1.21654453347173,
FIN,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,CH4,kg/TJ,2019,1.12743313532711,
FIN,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,CO2,t/TJ,1990,71.5884502131449,
FIN,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,CO2,t/TJ,2019,57.23900293843471,
FIN,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,N2O,kg/TJ,1990,2.13822445999082,
FIN,1.A.1  Energy Industries,Liquid Fuels,Implied emission factor,N2O,kg/TJ,2019,1.99500151165573,
FIN,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,2638.160537785,
FIN,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,2178.61535093,
FIN,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,CH4,kt,1990,0.04445876,
FIN,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,CH4,kt,2019,0.04249611,
FIN,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,CO2,kt,1990,2616.20815287,
FIN,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,CO2,kt,2019,2157.4982045,
FIN,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,N2O,kt,1990,0.078141659,
FIN,1.A.1  Energy Industries,Liquid Fuels,Net emissions/removals,N2O,kt,2019,0.07519719,
FIN,1.A.1  Energy Industries,Other Fossil Fuels,Amount captured,CO2,kt,1990,,NO
FIN,1.A.1  Energy Industries,Other Fossil Fuels,Amount captured,CO2,kt,2019,,NO
FIN,1.A.1  Energy Industries,Other Fossil Fuels,Fuel Consumption,No gas,TJ,1990,13.483,
FIN,1.A.1  Energy Industries,Other Fossil Fuels,Fuel Consumption,No gas,TJ,2019,8509.00127107,
FIN,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,CH4,kg/TJ,1990,2.43781057628124,
FIN,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,CH4,kg/TJ,2019,2.82700392604068,
FIN,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,CO2,t/TJ,1990,74.25,
FIN,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,CO2,t/TJ,2019,73.83135175522197,
FIN,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,N2O,kg/TJ,1990,1.33464362530594,
FIN,1.A.1  Energy Industries,Other Fossil Fuels,Implied emission factor,N2O,kg/TJ,2019,3.40571696686982,
FIN,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,1.006801757,
FIN,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,636.58410662,
FIN,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,CH4,kt,1990,3.2869e-05,
FIN,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,CH4,kt,2019,0.02405498,
FIN,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,CO2,kt,1990,1.00111275,
FIN,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,CO2,kt,2019,628.23106593,
FIN,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,N2O,kt,1990,1.7995e-05,
FIN,1.A.1  Energy Industries,Other Fossil Fuels,Net emissions/removals,N2O,kt,2019,0.02897925,
FIN,1.A.1  Energy Industries,Peat,Amount captured,CO2,kt,1990,,NO
FIN,1.A.1  Energy Industries,Peat,Amount captured,CO2,kt,2019,,NO
FIN,1.A.1  Energy Industries,Peat,Fuel Consumption,No gas,TJ,1990,37787.129,
FIN,1.A.1  Energy Industries,Peat,Fuel Consumption,No gas,TJ,2019,45774.73173,
FIN,1.A.1  Energy Industries,Peat,Implied emission factor,CH4,kg/TJ,1990,3.16457103687343,
FIN,1.A.1  Energy Industries,Peat,Implied emission factor,CH4,kg/TJ,2019,5.14180555744788,
FIN,1.A.1  Energy Industries,Peat,Implied emission factor,CO2,t/TJ,1990,104.51999134141681,
FIN,1.A.1  Energy Industries,Peat,Implied emission factor,CO2,t/TJ,2019,105.03950368886191,
FIN,1.A.1  Energy Industries,Peat,Implied emission factor,N2O,kg/TJ,1990,2.96962349269774,
FIN,1.A.1  Energy Industries,Peat,Implied emission factor,N2O,kg/TJ,2019,4.61640302441156,
FIN,1.A.1  Energy Industries,Peat,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,3982.595227099,
FIN,1.A.1  Energy Industries,Peat,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,4870.74368762,
FIN,1.A.1  Energy Industries,Peat,Net emissions/removals,CH4,kt,1990,0.119580054,
FIN,1.A.1  Energy Industries,Peat,Net emissions/removals,CH4,kt,2019,0.23536477,
FIN,1.A.1  Energy Industries,Peat,Net emissions/removals,CO2,kt,1990,3949.510395897,
FIN,1.A.1  Energy Industries,Peat,Net emissions/removals,CO2,kt,2019,4808.15510241,
FIN,1.A.1  Energy Industries,Peat,Net emissions/removals,N2O,kt,1990,0.112213546,
FIN,1.A.1  Energy Industries,Peat,Net emissions/removals,N2O,kt,2019,0.21131461,
FIN,1.A.1  Energy Industries,Solid Fuels,Amount captured,CO2,kt,1990,,NO
FIN,1.A.1  Energy Industries,Solid Fuels,Amount captured,CO2,kt,2019,,NO
FIN,1.A.1  Energy Industries,Solid Fuels,Fuel Consumption,No gas,TJ,1990,101352.981,
FIN,1.A.1  Energy Industries,Solid Fuels,Fuel Consumption,No gas,TJ,2019,58094.825940999996,
FIN,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,CH4,kg/TJ,1990,1.07781448480534,
FIN,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,CH4,kg/TJ,2019,1.14692330893062,
FIN,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,CO2,t/TJ,1990,95.11375821859644,
FIN,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,CO2,t/TJ,2019,104.54938574217287,
FIN,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,N2O,kg/TJ,1990,1.38115430467704,
FIN,1.A.1  Energy Industries,Solid Fuels,Implied emission factor,N2O,kg/TJ,2019,2.17737135710614,
FIN,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,9680.217429565999,
FIN,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,6109.16492826,
FIN,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,CH4,kt,1990,0.109239711,
FIN,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,CH4,kt,2019,0.06663031,
FIN,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,CO2,kt,1990,9640.062929568,
FIN,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,CO2,kt,2019,6073.77836693,
FIN,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,N2O,kt,1990,0.139984106,
FIN,1.A.1  Energy Industries,Solid Fuels,Net emissions/removals,N2O,kt,2019,0.12649401,
FIN,1.A.1  Energy Industries,Total for category,Amount captured,CO2,kt,1990,,NO
FIN,1.A.1  Energy Industries,Total for category,Amount captured,CO2,kt,2019,,NO
FIN,1.A.1  Energy Industries,Total for category,Emission factor information,CH4,no unit,1990,,CS
FIN,1.A.1  Energy Industries,Total for category,Emission factor information,CH4,no unit,2019,,CS
FIN,1.A.1  Energy Industries,Total for category,Emission factor information,CO2,no unit,1990,,"CS,D,PS"
FIN,1.A.1  Energy Industries,Total for category,Emission factor information,CO2,no unit,2019,,"CS,D,PS"
FIN,1.A.1  Energy Industries,Total for category,Emission factor information,N2O,no unit,1990,,CS
FIN,1.A.1  Energy Industries,Total for category,Emission factor information,N2O,no unit,2019,,CS
FIN,1.A.1  Energy Industries,Total for category,Fuel Consumption,No gas,TJ,1990,226650.8131,
FIN,1.A.1  Energy Industries,Total for category,Fuel Consumption,No gas,TJ,2019,307077.47714162,
FIN,1.A.1  Energy Industries,Total for category,Method,CH4,no unit,1990,,T3
FIN,1.A.1  Energy Industries,Total for category,Method,CH4,no unit,2019,,T3
FIN,1.A.1  Energy Industries,Total for category,Method,CO2,no unit,1990,,T3
FIN,1.A.1  Energy Industries,Total for category,Method,CO2,no unit,2019,,T3
FIN,1.A.1  Energy Industries,Total for category,Method,N2O,no unit,1990,,T3
FIN,1.A.1  Energy Industries,Total for category,Method,N2O,no unit,2019,,T3
FIN,1.A.1  Energy Industries,Total for category,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,18957.536131999,
FIN,1.A.1  Energy Industries,Total for category,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,16222.71436154,
FIN,1.A.1  Energy Industries,Total for category,Net emissions/removals,CH4,kt,1990,0.392438288,
FIN,1.A.1  Energy Industries,Total for category,Net emissions/removals,CH4,kt,2019,1.2212588,
FIN,1.A.1  Energy Industries,Total for category,Net emissions/removals,CO,kt,1990,4.299525194,
FIN,1.A.1  Energy Industries,Total for category,Net emissions/removals,CO,kt,2019,22.70201713,
FIN,1.A.1  Energy Industries,Total for category,Net emissions/removals,CO2,kt,1990,18843.013546605,
FIN,1.A.1  Energy Industries,Total for category,Net emissions/removals,CO2,kt,2019,15948.60331024,
FIN,1.A.1  Energy Industries,Total for category,Net emissions/removals,NMVOC,kt,1990,0.385738288,
FIN,1.A.1  Energy Industries,Total for category,Net emissions/removals,NMVOC,kt,2019,1.17931834,
FIN,1.A.1  Energy Industries,Total for category,Net emissions/removals,NOx,kt,1990,60.10016712,
FIN,1.A.1  Energy Industries,Total for category,Net emissions/removals,NOx,kt,2019,25.9222799,
FIN,1.A.1  Energy Industries,Total for category,Net emissions/removals,N2O,kt,1990,0.390695522,
FIN,1.A.1  Energy Industries,Total for category,Net emissions/removals,N2O,kt,2019,0.90534266,
FIN,1.A.1  Energy Industries,Total for category,Net emissions/removals,SO2,kt,1990,72.99773799300002,
FIN,1.A.1  Energy Industries,Total for category,Net emissions/removals,SO2,kt,2019,11.69024651,
FIN,1.A.1.a  Public Electricity and Heat Production,Biomass,Amount captured,CO2,kt,1990,,NO
FIN,1.A.1.a  Public Electricity and Heat Production,Biomass,Amount captured,CO2,kt,2019,,NO
FIN,1.A.1.a  Public Electricity and Heat Production,Biomass,Fuel Consumption,No gas,TJ,1990,3055.467,
FIN,1.A.1.a  Public Electricity and Heat Production,Biomass,Fuel Consumption,No gas,TJ,2019,113735.31336593001,
FIN,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,CH4,kg/TJ,1990,22.87847847808535,
FIN,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,CH4,kg/TJ,2019,7.07916394804771,
FIN,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,CO2,t/TJ,1990,110.88000001309129,
FIN,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,CO2,t/TJ,2019,109.16282908171225,
FIN,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,N2O,kg/TJ,1990,3.22842007457453,
FIN,1.A.1.a  Public Electricity and Heat Production,Biomass,Implied emission factor,N2O,kg/TJ,2019,3.62477780910125,
FIN,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,343.36155292300003,
FIN,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,12547.46308816,
FIN,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,CH4,kt,1990,0.069904436,
FIN,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,CH4,kt,2019,0.80515093,
FIN,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,CO2,kt,1990,338.790181,
FIN,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,CO2,kt,2019,12415.668573519999,
FIN,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,N2O,kt,1990,0.009864331,
FIN,1.A.1.a  Public Electricity and Heat Production,Biomass,Net emissions/removals,N2O,kt,2019,0.41226524,
FIN,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Amount captured,CO2,kt,1990,,NO
FIN,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Amount captured,CO2,kt,2019,,NO
FIN,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Fuel Consumption,No gas,TJ,1990,36128.578,
FIN,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Fuel Consumption,No gas,TJ,2019,36793.90477662,
FIN,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Implied emission factor,CH4,kg/TJ,1990,1.036697264974,
FIN,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Implied emission factor,CH4,kg/TJ,2019,1.1166197295294,
FIN,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Implied emission factor,CO2,t/TJ,1990,55.04,
FIN,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Implied emission factor,CO2,t/TJ,2019,55.30000000062276,
FIN,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Implied emission factor,N2O,kg/TJ,1990,1.0224544403602,
FIN,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Implied emission factor,N2O,kg/TJ,2019,1.0521364947544,
FIN,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,1999.354709889,
FIN,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,2046.11204422,
FIN,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,CH4,kt,1990,0.037454398,
FIN,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,CH4,kt,2019,0.0410848,
FIN,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,CO2,kt,1990,1988.51693312,
FIN,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,CO2,kt,2019,2034.70293417,
FIN,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,N2O,kt,1990,0.036939825,
FIN,1.A.1.a  Public Electricity and Heat Production,Gaseous Fuels,Net emissions/removals,N2O,kt,2019,0.03871221,
FIN,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Amount captured,CO2,kt,1990,,NO
FIN,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Amount captured,CO2,kt,2019,,NO
FIN,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Fuel Consumption,No gas,TJ,1990,15820.5181,
FIN,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Fuel Consumption,No gas,TJ,2019,10081.327622,
FIN,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Implied emission factor,CH4,kg/TJ,1990,1.45120424343119,
FIN,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Implied emission factor,CH4,kg/TJ,2019,1.47645633175515,
FIN,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Implied emission factor,CO2,t/TJ,1990,77.9766617674803,
FIN,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Implied emission factor,CO2,t/TJ,2019,70.5211135028025,
FIN,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Implied emission factor,N2O,kg/TJ,1990,2.52890004910775,
FIN,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Implied emission factor,N2O,kg/TJ,2019,1.97947242151437,
FIN,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,1244.876290239,
FIN,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,716.65148256,
FIN,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,CH4,kt,1990,0.022958803,
FIN,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,CH4,kt,2019,0.01488464,
FIN,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,CO2,kt,1990,1233.63118887,
FIN,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,CO2,kt,2019,710.94644949,
FIN,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,N2O,kt,1990,0.040008509,
FIN,1.A.1.a  Public Electricity and Heat Production,Liquid Fuels,Net emissions/removals,N2O,kt,2019,0.01995571,
FIN,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Amount captured,CO2,kt,1990,,NO
FIN,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Amount captured,CO2,kt,2019,,NO
FIN,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Fuel Consumption,No gas,TJ,1990,13.483,
FIN,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Fuel Consumption,No gas,TJ,2019,8509.00127107,
FIN,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Implied emission factor,CH4,kg/TJ,1990,2.43781057628124,
FIN,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Implied emission factor,CH4,kg/TJ,2019,2.82700392604068,
FIN,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Implied emission factor,CO2,t/TJ,1990,74.25,
FIN,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Implied emission factor,CO2,t/TJ,2019,73.83135175522197,
FIN,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Implied emission factor,N2O,kg/TJ,1990,1.33464362530594,
FIN,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Implied emission factor,N2O,kg/TJ,2019,3.40571696686982,
FIN,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,1990,1.006801757,
FIN,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,Aggregate GHGs,kt CO2 equivalent,2019,636.58410662,
FIN,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,CH4,kt,1990,3.2869e-05,
FIN,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,CH4,kt,2019,0.02405498,
FIN,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,CO2,kt,1990,1.00111275,
FIN,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,CO2,kt,2019,628.23106593,
FIN,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,N2O,kt,1990,1.7995e-05,
FIN,1.A.1.a  Public Electricity and Heat Production,Other Fossil Fuels,Net emissions/removals,N2O,kt,2019,0.02897925,
FIN,1.A.1.a  Public Electricity and Heat Production,Peat,Amount captured,CO2,kt,1990,,NO
FIN,1.A.1.a  Public Electricity and Heat Production,Peat,Amount captured,CO2,kt,2019,,NO
FIN,1.A.1.a  Public Electricity and Heat Production,Peat,Fuel Consumption,No gas,TJ,1990,37787.129,
FIN,1.A.1.a  Public Electricity and Heat Production,Peat,Fuel Consumption,No gas,TJ,2019,45774.73173,
FIN,1.A.1.a  Public Electricity and Heat Production,Peat,Implied emission factor,CH4,kg/TJ,1990,3.16457103687343,
FIN,1.A.1.a  Public Electricity and Heat Production,Peat,Implied emission factor,CH4,kg/TJ,2019,5.14180555744788,
